ID,District,Block,LandPreparationMethod,CropTillageDate,CropEstMethod,RcNursEstDate,SeedingSowingTransplanting,NursDetFactor,TransDetFactor,TransplantingIrrigationSource,TransplantingIrrigationPowerSource,OrgFertilizers,PCropSolidOrgFertAppMethod,CropbasalFerts,MineralFertAppMethod,FirstTopDressFert,MineralFertAppMethod.1,Harv_method,Harv_date,Threshing_date,Threshing_method,Stubble_use,Yield
2424,2,7,41,38,1,24,15,24,47,0,1,5,0,9,0,9,0,0,67,63,1,1,510.0
1409,3,5,18,23,3,1,9,1,46,0,1,5,2,0,0,9,0,0,41,43,1,1,140.0
3258,3,5,18,10,3,14,17,4,36,0,0,0,0,0,0,9,0,0,22,19,0,1,4.0
3473,3,5,36,33,3,49,49,23,31,0,0,5,2,0,0,9,0,0,17,14,0,1,220.0
2834,2,6,18,49,3,19,25,0,0,0,1,5,2,19,0,9,0,0,48,65,1,1,400.0
308,3,1,15,34,2,17,10,111,35,0,0,0,2,7,2,9,0,0,27,27,0,1,285.0
3581,2,7,18,37,3,33,8,79,118,0,1,5,2,9,2,9,1,0,60,64,1,1,200.0
500,2,6,15,44,3,19,15,42,94,0,1,5,0,23,0,9,0,0,31,27,1,1,900.0
3138,0,2,18,32,3,22,24,92,50,0,1,1,0,0,0,9,0,0,68,86,1,1,1700.0
592,0,8,33,36,3,31,29,25,47,3,1,5,2,23,0,9,0,0,55,63,0,1,960.0
1950,3,5,38,27,3,19,24,4,27,0,0,5,2,9,2,9,0,0,27,14,0,1,250.0
224,2,7,41,45,3,13,16,10,35,0,1,5,2,24,0,9,0,1,57,44,1,1,560.0
1295,1,3,39,35,3,20,32,0,0,0,1,5,0,9,0,9,0,0,48,104,1,1,400.0
2061,2,7,41,48,1,33,22,24,47,0,1,5,2,9,0,4,0,0,64,66,1,1,80.0
3432,1,3,16,59,3,21,32,1,21,0,0,5,0,9,0,4,0,0,65,107,0,1,300.0
214,1,4,15,52,3,31,33,49,150,0,0,0,2,0,0,9,0,0,69,71,0,1,1300.0
3442,2,7,38,45,1,30,17,24,47,0,1,5,2,9,0,9,0,0,60,59,1,1,880.0
2127,1,4,15,51,3,34,27,4,47,1,1,5,2,0,0,9,0,0,47,69,1,1,450.0
3671,3,5,41,37,3,40,40,96,154,0,0,0,2,17,2,9,0,0,44,41,0,1,200.0
2140,3,5,18,9,3,10,17,24,36,0,0,0,0,0,0,9,0,0,29,23,0,1,6.0
3464,1,4,15,51,2,31,27,71,47,0,1,0,2,0,0,9,0,0,69,76,0,1,1000.0
3730,2,6,15,37,3,12,8,35,96,0,1,5,2,23,0,9,0,0,22,24,1,1,300.0
1239,0,2,9,63,2,38,38,115,1,0,1,6,2,0,0,9,0,0,77,83,0,1,270.0
3487,2,7,41,37,1,23,8,24,47,0,1,5,0,9,0,9,0,0,68,65,1,1,1220.0
2543,1,3,15,57,3,25,31,92,144,0,1,5,2,9,0,9,0,0,48,89,1,1,318.0
924,2,6,29,47,3,27,19,10,47,0,1,5,2,23,0,9,0,0,46,50,0,1,420.0
1566,1,4,15,55,3,31,32,115,66,1,1,5,2,9,0,9,0,0,60,82,1,1,500.0
1316,2,7,41,41,3,28,13,24,47,0,1,5,2,9,0,9,0,0,64,73,1,1,660.0
167,3,0,41,47,3,57,51,4,23,0,1,5,2,9,0,9,0,0,22,19,1,1,180.0
3239,2,6,29,47,3,27,19,10,47,0,1,5,2,23,0,9,0,0,43,49,0,1,400.0
2564,2,6,29,51,3,30,23,10,47,0,1,5,2,23,0,9,0,0,44,49,0,1,250.0
944,2,6,18,34,3,19,8,10,35,0,1,5,2,23,0,9,0,0,31,94,1,1,480.0
2107,1,4,15,42,2,56,31,71,150,0,0,0,2,0,0,9,0,0,73,79,0,1,2000.0
1257,2,6,18,35,3,19,10,10,35,0,1,5,2,23,0,4,0,0,36,108,1,1,360.0
3407,3,5,15,19,3,24,24,10,2,5,1,0,2,9,2,9,0,0,39,37,0,1,240.0
3129,2,6,18,42,3,21,13,10,47,0,1,5,2,0,0,9,0,1,51,38,1,1,600.0
3152,1,4,15,52,3,25,24,115,66,0,1,0,0,9,0,9,0,0,46,90,1,1,250.0
2948,2,7,15,25,1,28,22,24,47,0,1,5,2,9,0,9,0,1,67,55,0,1,385.0
2759,1,3,15,70,3,47,46,92,144,0,1,5,2,9,0,9,0,0,55,66,1,1,240.0
3125,2,7,38,41,3,25,12,24,47,0,1,5,2,9,0,9,0,0,66,63,1,1,600.0
2446,3,5,18,13,3,16,25,36,17,0,1,0,2,24,0,9,0,0,41,39,0,1,270.0
288,3,1,6,19,2,20,4,42,118,0,0,0,2,29,2,9,0,0,24,21,0,1,1600.0
701,2,7,41,44,3,41,15,24,47,0,1,5,2,0,2,4,0,0,78,113,1,1,1200.0
3365,2,7,18,41,3,49,47,31,47,0,1,0,2,0,0,9,0,0,78,141,1,1,450.0
3102,0,8,33,35,3,27,20,42,50,0,1,5,2,9,0,9,0,0,42,43,1,1,400.0
3198,0,2,18,24,3,24,23,24,47,3,1,5,2,0,2,9,0,0,52,60,0,1,850.0
991,3,0,41,52,3,38,38,21,110,0,1,5,2,0,0,9,0,0,27,21,0,1,350.0
3364,0,2,18,24,3,27,34,10,47,0,1,5,2,0,0,9,0,0,58,85,1,1,480.0
2901,1,3,39,32,3,45,38,0,0,0,1,5,0,9,0,9,0,0,62,98,1,1,600.0
2519,2,7,18,51,3,32,23,24,47,0,1,0,2,0,0,9,0,0,70,141,1,1,490.0
3644,3,5,41,57,3,38,36,96,148,0,0,0,2,0,2,9,0,0,39,35,0,1,200.0
437,1,3,16,60,3,20,31,1,21,0,1,5,0,9,0,10,0,0,63,53,0,1,400.0
600,2,7,41,47,3,19,18,115,2,0,1,5,2,9,0,9,0,1,57,44,1,1,900.0
542,1,3,16,50,3,18,25,1,34,0,1,5,0,9,0,10,0,0,67,101,0,1,490.0
993,3,1,15,39,2,4,13,111,118,0,1,0,2,14,2,9,0,0,8,5,0,1,2700.0
1540,2,7,38,37,1,20,9,24,47,0,1,5,2,9,0,9,0,0,76,78,1,1,880.0
2078,1,3,39,35,3,21,32,0,0,0,1,5,0,9,0,9,0,0,55,98,1,1,400.0
2574,3,0,41,10,3,41,36,29,47,0,0,5,2,0,0,9,0,0,48,44,0,1,450.0
872,2,7,6,23,1,24,18,24,47,0,1,5,2,9,0,9,0,1,63,53,1,1,450.0
2889,1,3,16,52,3,19,26,1,34,0,1,5,0,9,0,4,0,0,68,111,0,1,375.0
168,3,0,41,52,3,40,34,24,47,0,1,5,2,0,0,9,0,0,43,36,0,1,220.0
1794,2,6,15,37,3,14,8,13,69,0,1,5,2,23,0,9,0,0,32,30,0,1,600.0
2467,1,3,16,52,3,20,29,1,119,0,1,5,0,9,0,10,0,0,62,112,0,1,300.0
76,3,5,18,24,3,1,4,1,46,0,0,5,2,0,0,9,0,0,43,43,0,1,240.0
2681,3,0,18,48,3,35,27,55,99,0,0,5,2,9,0,4,0,0,12,9,1,1,500.0
2760,3,5,18,3,3,22,25,2,36,0,0,0,0,0,0,9,0,0,22,21,0,1,500.0
49,1,3,15,64,3,47,40,92,144,0,1,5,2,9,0,9,0,0,44,82,1,1,240.0
3826,2,7,41,8,3,10,9,24,47,0,1,5,2,9,0,4,0,0,50,43,0,1,250.0
2129,2,6,15,53,3,27,24,10,148,0,1,5,2,9,0,9,0,0,57,107,0,1,280.0
2641,1,4,15,52,3,29,25,18,48,1,1,5,2,0,0,9,0,0,41,74,1,1,400.0
2077,1,4,15,52,3,34,26,38,36,1,1,5,2,0,0,9,0,0,48,75,0,1,320.0
2339,0,2,18,34,3,21,38,87,71,0,1,6,2,0,0,9,0,0,87,90,0,1,462.0
3576,2,6,15,49,3,23,22,10,150,0,1,5,2,9,0,9,0,0,53,107,1,1,500.0
1089,3,5,41,39,3,41,37,56,54,0,1,0,2,0,2,9,0,0,47,37,0,1,195.0
3502,1,4,15,55,3,35,29,71,48,0,0,0,2,0,0,9,0,0,69,69,0,1,3600.0
2012,0,2,18,51,3,25,31,25,46,1,1,5,2,9,0,9,0,0,56,87,1,1,468.0
1034,1,3,15,58,3,31,30,92,144,0,1,5,2,9,0,9,0,0,45,92,1,1,240.0
211,2,7,18,36,1,17,7,24,47,0,1,5,2,9,2,9,1,0,59,55,1,1,780.0
3343,0,8,33,35,3,33,28,24,47,3,1,5,2,9,0,9,0,0,73,65,0,1,1200.0
326,3,5,41,45,3,47,42,96,150,0,0,0,2,0,2,9,0,0,48,41,0,1,200.0
2861,1,3,39,39,3,51,40,0,0,0,1,5,0,9,0,9,0,0,63,97,1,1,800.0
638,2,7,41,41,3,21,13,24,47,0,1,5,2,9,0,9,0,0,72,93,0,1,596.0
1073,1,3,2,61,3,18,34,1,34,0,1,5,0,9,0,10,0,0,63,129,0,1,960.0
1595,1,3,16,53,3,19,27,1,34,0,1,5,0,9,0,4,0,0,68,116,0,1,300.0
3257,3,5,42,34,3,24,19,23,46,0,1,5,2,0,2,9,0,0,12,9,0,1,250.0
10,1,4,15,54,3,33,30,71,136,0,0,29,2,0,0,9,0,0,76,77,0,1,1800.0
3132,1,4,15,49,3,27,24,115,66,0,1,5,2,9,0,9,0,0,48,67,1,1,400.0
519,3,5,18,8,3,11,17,5,41,0,0,0,0,0,0,9,0,0,29,21,0,1,4.0
3116,1,4,15,53,2,36,31,71,126,0,0,0,2,0,0,9,0,0,69,78,0,1,1800.0
502,1,3,39,27,3,52,53,0,0,0,1,5,0,9,0,9,0,0,59,135,1,1,450.0
3740,2,7,41,42,3,26,15,24,103,0,1,5,0,9,0,9,0,0,57,74,1,1,500.0
1125,2,6,29,43,3,20,14,10,47,0,1,5,2,23,0,9,0,0,42,51,0,1,300.0
2705,2,7,15,10,3,10,17,0,47,0,1,5,0,9,0,9,0,0,46,39,0,1,450.0
2768,2,7,41,47,1,31,20,24,47,0,1,5,2,9,0,9,0,0,68,73,1,1,600.0
3402,2,7,6,27,1,28,27,24,47,0,1,5,2,9,0,9,0,1,70,58,0,1,275.0
460,1,3,39,29,3,31,54,0,0,0,1,5,0,9,0,9,0,0,50,133,1,1,400.0
440,2,7,27,47,1,32,21,24,47,0,1,5,2,9,0,4,0,0,65,67,0,1,80.0
539,0,8,33,31,3,27,22,42,50,0,1,5,2,9,0,9,0,0,41,44,1,1,240.0
45,3,1,15,24,3,24,14,111,118,0,0,0,2,12,2,9,0,0,17,14,0,1,1870.0
1886,2,7,38,43,3,22,15,24,47,0,1,5,2,9,0,9,0,0,43,45,1,1,880.0
3215,2,7,41,45,3,25,16,24,47,0,1,5,2,9,0,9,0,0,76,113,1,1,1200.0
917,3,5,41,42,3,34,35,56,50,0,1,0,2,0,2,9,0,0,44,36,0,1,100.0
3460,1,3,16,59,3,17,36,1,34,0,1,5,0,9,0,10,0,0,65,114,0,1,300.0
2903,0,2,18,48,3,25,25,26,47,0,1,5,2,0,0,9,0,0,56,57,0,1,414.0
285,3,5,18,24,3,2,11,1,39,0,1,5,2,0,0,9,0,0,41,43,1,1,320.0
1696,3,1,6,25,3,26,12,111,118,0,0,5,2,12,2,9,0,0,9,6,0,1,2125.0
3431,2,7,18,19,0,27,26,24,47,0,1,5,2,15,0,4,0,0,92,108,1,1,482.0
3330,3,5,18,27,3,2,1,1,38,0,1,0,2,0,0,9,0,0,42,44,1,1,400.0
3474,2,7,38,43,3,20,17,24,47,0,1,5,2,9,0,9,0,0,55,79,1,1,756.0
205,1,4,15,55,3,35,31,71,74,0,0,0,2,0,0,9,0,0,69,77,0,1,1600.0
15,2,6,15,29,3,7,8,13,50,0,1,5,0,23,0,9,0,0,22,20,0,1,720.0
458,3,5,1,32,3,24,14,17,25,0,0,5,2,9,2,9,0,0,22,19,0,1,250.0
2454,3,5,42,0,3,19,9,3,25,0,0,5,2,0,2,9,2,0,12,9,0,1,400.0
3190,1,4,15,52,3,37,27,18,47,1,1,0,2,0,0,9,0,0,47,71,1,1,360.0
2535,2,7,38,41,3,29,13,24,47,0,1,5,2,9,0,9,0,0,60,84,1,1,745.0
2042,1,4,15,56,3,30,33,115,66,1,1,5,2,9,0,9,0,0,48,87,1,1,450.0
2680,2,7,18,49,3,24,22,24,47,0,1,0,2,0,0,9,0,0,63,140,1,1,480.0
2693,0,2,18,36,1,21,33,24,47,0,1,6,2,0,0,9,0,0,79,80,1,1,456.0
1037,2,7,9,52,0,27,25,24,47,0,1,5,0,15,0,4,0,0,69,135,1,1,483.0
1546,3,1,15,45,1,7,18,24,47,0,0,5,2,12,2,9,0,0,27,24,0,1,1800.0
2865,0,2,18,36,3,20,37,76,52,0,1,7,0,0,0,9,0,0,65,75,1,1,880.0
1771,2,7,41,44,3,28,15,24,127,0,1,5,2,0,2,4,0,0,60,90,1,1,1100.0
864,0,2,18,51,1,20,28,24,47,0,1,5,2,0,0,9,0,0,51,85,1,1,870.0
296,2,6,18,32,3,13,4,66,70,0,1,5,2,24,0,9,0,0,33,89,1,1,1680.0
2271,3,5,18,6,3,11,17,4,36,0,0,0,0,0,0,9,0,0,21,19,0,1,4.0
2823,3,0,39,46,3,55,47,30,23,0,1,5,2,9,0,9,0,0,40,35,1,1,300.0
1481,2,7,38,50,3,25,24,24,47,0,1,5,2,9,0,9,0,0,67,80,1,1,150.0
1033,2,6,29,48,3,28,20,10,47,0,1,5,2,23,0,9,0,0,40,45,0,1,550.0
2927,0,2,18,53,1,22,27,24,47,0,1,5,2,0,0,9,0,0,56,74,0,1,810.0
208,0,2,18,14,3,15,9,42,50,0,1,5,0,9,0,9,0,0,66,61,0,1,390.0
632,2,7,18,49,3,57,55,24,47,0,1,5,2,0,0,9,0,0,56,157,1,1,500.0
3731,2,7,15,8,3,10,13,24,47,0,1,5,0,0,0,9,0,0,46,41,0,1,490.0
3631,1,4,15,52,3,33,27,71,84,0,0,0,2,1,0,9,0,0,69,77,0,1,2600.0
3449,3,5,41,40,3,42,39,98,148,0,1,0,2,0,2,9,0,0,45,41,0,1,95.0
1297,0,8,33,50,3,29,21,42,50,0,1,5,2,9,0,9,0,0,43,51,1,1,400.0
3589,1,3,15,65,3,45,42,92,144,0,1,5,2,9,0,9,0,0,61,114,1,1,320.0
3199,0,2,18,30,3,22,27,25,47,0,1,5,2,0,0,9,0,0,53,83,0,1,180.0
2545,2,7,18,42,0,27,29,24,47,0,1,5,2,15,0,4,0,0,88,94,1,1,325.0
2976,3,5,41,32,3,34,31,98,104,0,0,0,2,0,2,9,0,0,50,42,0,1,100.0
3316,0,8,33,35,3,20,19,85,118,0,1,5,2,9,0,9,0,0,40,59,1,1,220.0
3024,1,3,39,37,3,32,32,0,0,0,1,5,0,9,0,0,0,0,62,90,1,1,450.0
743,1,4,15,52,3,36,32,35,47,1,1,5,2,0,0,9,0,0,41,67,1,1,540.0
468,2,7,27,48,1,32,23,24,47,0,1,5,2,9,0,4,0,0,63,65,1,1,280.0
3232,1,4,15,50,3,27,27,71,136,0,0,0,2,0,0,9,0,0,69,77,0,1,1500.0
2230,3,5,18,9,3,11,17,24,36,0,0,0,0,0,0,9,0,0,22,21,0,1,10.0
470,3,5,33,31,3,29,24,91,25,0,0,5,2,9,2,9,0,0,22,19,0,1,250.0
1159,1,3,16,49,3,17,25,1,119,0,1,5,0,9,0,10,0,0,68,113,0,1,800.0
3698,1,4,15,56,3,36,33,35,48,1,1,5,2,0,0,9,0,0,47,69,0,1,200.0
1419,2,7,6,15,1,24,25,24,47,0,1,5,2,9,0,9,0,1,62,53,0,1,275.0
3073,1,4,15,50,3,29,26,115,66,0,1,0,0,9,0,9,0,0,58,74,1,1,600.0
312,1,3,39,46,3,33,47,0,0,0,1,5,0,9,0,9,0,0,41,97,1,1,800.0
1375,1,3,15,54,3,23,27,92,144,0,1,5,2,9,0,9,0,0,58,74,1,1,424.0
3585,2,7,18,44,3,21,16,24,47,0,1,5,2,0,0,9,0,0,63,157,1,1,420.0
840,2,6,18,44,3,23,15,10,37,0,1,5,2,23,0,9,0,1,54,41,1,1,640.0
1491,3,5,34,36,3,14,9,17,38,0,0,5,2,0,2,9,0,0,22,19,0,1,150.0
1969,2,6,15,33,3,15,5,0,35,0,1,5,2,0,2,9,0,0,38,60,1,1,3400.0
657,1,4,15,57,3,31,33,115,66,1,1,5,2,9,0,9,0,0,48,97,1,1,400.0
3690,1,3,15,71,3,46,42,92,144,0,1,5,2,9,0,9,0,0,47,95,1,1,235.0
489,1,3,16,58,3,17,32,1,34,0,1,5,0,9,0,10,0,0,59,89,0,1,900.0
307,2,7,38,37,3,25,14,24,47,0,1,5,2,9,0,9,0,0,60,70,1,1,500.0
1175,1,3,16,48,3,15,24,0,118,0,1,5,2,9,0,4,0,0,66,129,0,1,440.0
72,3,5,18,4,3,7,17,2,36,0,0,0,0,23,0,9,0,0,22,21,0,1,4.0
294,2,6,15,41,3,19,26,42,50,0,1,0,0,23,0,9,0,0,32,35,1,1,600.0
919,0,8,33,50,3,28,21,42,50,0,1,0,2,9,0,9,0,0,43,45,1,1,410.0
3384,0,8,33,30,3,19,21,85,118,0,1,5,0,9,0,9,0,0,38,55,1,1,207.0
1635,1,4,15,50,3,27,27,115,66,1,1,5,2,9,0,9,0,0,52,89,1,1,400.0
2537,3,5,9,37,3,39,42,36,51,0,1,0,2,24,0,9,0,0,43,35,0,1,180.0
3140,2,7,15,19,1,21,16,24,47,0,1,5,2,9,0,9,0,1,69,58,0,1,280.0
3348,1,3,39,30,3,34,42,0,0,0,1,5,0,9,0,9,0,0,53,131,1,1,400.0
2518,2,7,18,35,3,14,8,24,47,0,1,5,2,0,0,9,0,0,58,150,1,1,560.0
25,2,6,18,39,3,23,14,10,35,0,1,5,2,23,0,9,0,0,34,87,1,1,480.0
3606,2,7,41,45,3,27,16,24,47,0,1,5,2,0,2,4,0,0,57,92,1,1,1100.0
42,3,0,18,55,3,34,31,92,99,0,0,5,2,9,0,10,0,0,27,24,1,1,300.0
2058,3,5,18,8,3,13,17,24,36,0,0,0,0,17,0,9,0,0,27,22,0,1,8.0
1146,3,5,18,24,3,1,5,1,46,0,1,5,2,0,0,9,0,0,41,43,0,1,140.0
2389,1,3,39,37,3,48,49,0,0,0,1,5,0,9,0,9,0,0,68,114,1,1,450.0
1623,1,3,15,55,3,23,30,92,144,0,1,5,2,9,0,9,0,0,50,77,1,1,329.0
3753,1,4,15,52,3,34,27,4,47,1,1,5,2,0,0,9,0,0,46,70,1,1,560.0
419,1,3,16,56,3,19,33,1,34,0,1,5,0,9,0,10,0,0,62,104,0,1,640.0
2699,2,7,27,47,1,32,21,24,47,0,1,5,2,9,0,4,0,0,65,67,1,1,400.0
855,3,0,41,53,3,39,33,59,85,0,1,0,0,0,0,9,0,0,49,48,1,1,400.0
2441,0,8,33,51,3,29,22,42,118,1,1,5,2,9,0,9,0,0,36,33,1,1,400.0
2829,2,7,18,32,0,27,17,24,47,0,1,0,0,15,0,4,0,1,96,85,1,1,442.0
54,1,3,16,59,3,17,33,1,34,0,1,5,0,9,0,10,0,0,65,127,0,1,300.0
988,1,3,15,67,3,41,45,92,144,0,1,5,2,9,0,9,0,0,51,84,1,1,328.0
480,0,8,33,31,3,28,19,42,50,0,1,5,2,9,0,9,0,0,39,44,1,1,400.0
3638,2,7,41,47,3,27,18,24,23,0,1,5,2,9,0,9,0,0,67,70,1,1,1200.0
226,0,8,33,31,3,28,21,42,50,0,1,5,2,9,0,9,0,0,37,44,1,1,405.0
995,3,5,41,50,3,54,50,98,148,0,0,0,2,0,2,9,0,0,42,41,0,1,100.0
810,1,4,15,57,3,32,32,115,66,0,1,0,0,23,0,9,0,0,61,93,1,1,100.0
3537,1,3,15,54,3,25,27,92,144,0,1,5,2,9,0,9,0,0,48,75,1,1,238.0
13,2,7,38,45,3,22,18,24,47,0,1,5,2,9,0,9,0,0,41,77,1,1,670.0
3100,2,7,18,35,3,17,6,68,50,0,1,5,2,9,2,9,1,0,62,72,1,1,306.0
3045,3,0,41,43,3,33,26,24,45,0,1,5,2,0,0,9,0,0,57,51,0,1,350.0
2810,1,3,15,54,3,24,31,92,144,0,1,5,2,9,0,9,0,0,53,98,1,1,320.0
2771,1,4,15,52,2,29,24,71,148,0,0,0,2,0,0,9,0,0,70,78,0,1,900.0
1157,3,5,18,10,3,14,17,28,121,0,0,0,0,0,0,9,0,0,23,20,0,1,4.0
1790,3,0,41,51,3,57,51,4,23,0,1,5,2,9,0,9,0,0,36,30,0,1,120.0
1883,0,8,33,31,3,50,50,85,118,0,1,5,2,9,0,9,0,0,44,61,1,1,153.0
237,3,0,41,51,3,39,32,24,47,0,1,0,0,0,0,9,0,0,48,45,0,1,450.0
898,3,0,41,47,3,25,48,22,22,4,1,6,2,9,0,9,0,0,56,51,0,1,110.0
3693,1,3,16,63,3,30,35,0,118,0,1,5,2,9,0,4,0,0,64,114,0,1,300.0
3716,0,8,33,37,3,26,21,85,118,0,1,5,2,9,0,9,0,0,36,55,1,1,240.0
1274,2,7,41,46,1,28,23,24,47,0,1,5,2,9,0,9,0,0,61,70,1,1,500.0
2620,3,0,41,44,3,54,49,24,23,0,1,5,2,9,0,9,0,0,32,25,0,1,120.0
2942,1,3,16,51,3,17,25,1,21,0,0,5,0,9,0,4,0,0,68,118,0,1,350.0
3456,0,2,18,56,3,19,28,1,46,0,1,5,2,0,0,9,0,0,57,76,0,1,790.0
2444,2,7,38,36,3,24,10,24,47,0,1,5,2,9,0,9,0,0,51,78,1,1,710.0
102,0,2,18,48,3,20,23,6,47,0,1,5,2,0,0,9,0,0,56,85,1,1,760.0
2225,1,3,39,31,3,32,32,0,0,0,1,5,0,9,0,0,0,0,58,107,1,1,1600.0
2571,3,1,6,55,1,14,29,24,47,1,0,5,2,23,2,9,0,0,9,5,0,1,2000.0
3815,3,5,41,42,3,44,39,95,150,0,0,0,2,0,2,9,0,0,47,41,0,1,300.0
2088,2,7,41,41,3,16,12,65,118,0,1,5,2,24,0,9,0,1,56,43,1,1,1050.0
816,2,7,18,34,3,16,7,56,50,0,1,5,2,9,2,9,1,0,55,70,1,1,275.0
2875,2,6,18,35,3,16,8,10,35,0,1,5,2,23,0,4,0,0,49,98,1,1,1125.0
1102,1,3,16,54,3,15,28,1,34,0,1,5,0,9,0,10,0,0,63,113,0,1,300.0
483,1,3,39,31,3,34,60,0,0,0,1,5,0,9,0,9,0,0,60,132,1,1,480.0
1903,3,1,6,45,3,7,19,111,135,1,0,5,2,12,2,9,0,0,8,5,0,1,2185.0
11,3,5,18,25,3,3,4,1,29,0,1,0,2,0,0,9,0,0,39,40,0,1,160.0
381,1,4,15,46,3,27,22,65,59,0,1,5,2,9,0,9,0,0,60,83,1,1,300.0
1691,2,7,10,48,1,32,21,24,47,0,1,5,2,9,0,4,0,0,63,65,1,1,720.0
1078,1,4,15,54,1,37,30,24,47,1,1,5,2,0,0,9,0,0,45,49,0,1,300.0
2202,2,6,24,54,3,26,25,10,150,0,1,5,2,9,0,9,0,0,55,107,1,1,400.0
494,3,5,18,24,3,1,8,1,46,0,1,5,2,0,0,9,0,0,42,44,1,1,400.0
1839,0,2,7,28,3,23,49,49,69,0,1,7,0,0,0,9,0,0,68,78,1,1,624.0
2700,1,3,39,39,3,54,40,0,0,0,1,5,0,9,0,9,0,0,56,105,1,1,1200.0
2456,0,2,18,24,3,25,14,24,47,0,1,5,2,0,2,9,0,0,49,58,0,1,623.0
3391,0,8,33,49,3,29,20,42,50,0,1,5,2,9,0,9,0,0,39,44,1,1,300.0
1168,3,5,41,36,3,38,33,96,150,0,0,0,2,0,2,9,0,0,54,47,0,1,200.0
3618,1,3,16,58,3,18,32,1,34,0,1,5,2,9,0,10,0,0,64,115,0,1,400.0
2212,2,7,41,43,3,28,16,24,47,0,1,5,2,0,2,4,0,0,53,106,1,1,1600.0
3347,3,5,18,23,3,1,3,1,6,0,1,0,2,0,0,9,0,0,42,45,0,1,400.0
3849,1,4,15,46,3,27,21,115,66,0,1,5,2,9,0,9,0,0,52,69,1,1,500.0
2504,2,7,41,49,3,23,20,115,129,0,1,5,2,9,0,9,0,0,45,63,0,1,800.0
20,1,3,16,58,3,19,34,0,34,0,1,5,0,9,0,4,0,0,66,122,0,1,860.0
3274,3,5,18,9,3,9,25,88,36,0,1,0,0,0,0,9,0,0,20,21,0,1,10.0
1554,0,8,33,32,3,22,26,25,47,3,1,5,2,9,0,9,0,0,49,45,0,1,1600.0
3173,2,6,15,54,3,22,28,10,150,0,1,5,2,9,0,9,0,0,60,107,1,1,700.0
149,3,1,15,31,3,11,3,32,35,0,1,0,2,7,2,9,0,0,29,30,0,1,450.0
1539,3,5,18,25,3,1,3,1,146,0,1,0,2,0,0,9,0,0,43,44,1,1,320.0
3055,3,5,18,4,3,22,25,2,36,0,0,0,0,0,0,9,0,0,19,20,0,1,500.0
1422,1,3,39,65,3,33,39,0,0,0,1,5,0,24,0,9,0,0,61,134,1,1,850.0
287,3,5,18,24,3,1,10,1,46,0,1,5,2,0,0,9,0,0,41,43,1,1,280.0
1298,3,1,15,39,2,21,14,111,35,0,1,0,2,7,2,9,0,0,35,37,0,1,180.0
964,0,8,33,50,3,29,21,42,50,0,1,5,2,9,0,9,0,0,42,44,1,1,420.0
2000,2,7,18,33,3,15,5,85,50,1,1,5,2,9,2,9,0,0,52,55,1,1,750.0
606,0,2,18,55,3,18,29,1,46,0,1,5,2,0,0,9,0,0,56,70,0,1,750.0
1730,1,4,15,51,3,33,27,18,47,1,1,5,2,0,0,9,0,0,43,58,1,1,400.0
553,2,6,15,46,3,15,17,10,47,0,1,5,2,9,0,9,0,1,63,53,1,1,1200.0
791,2,6,18,38,3,31,11,10,35,0,1,5,2,0,2,9,0,0,37,74,1,1,890.0
1995,3,0,18,54,3,34,31,65,106,0,0,5,2,0,0,9,0,0,27,22,0,1,320.0
150,3,5,42,25,3,39,14,51,46,1,1,5,2,24,2,9,2,0,17,19,0,1,175.0
2014,0,2,18,29,3,27,27,10,47,0,1,5,2,0,0,9,0,0,58,84,1,1,320.0
3640,1,3,39,32,3,22,32,0,0,0,1,5,0,9,0,0,0,0,64,113,1,1,1230.0
3076,1,3,25,27,3,44,42,0,0,0,1,5,0,9,0,9,0,0,57,109,1,1,6000.0
193,3,5,18,23,3,1,5,1,46,0,0,5,2,0,0,9,0,0,41,43,0,1,240.0
139,2,6,29,53,3,29,24,10,47,0,1,5,2,23,0,9,0,1,49,36,1,1,250.0
3117,1,3,16,53,3,21,24,1,21,0,0,5,0,9,0,4,0,0,68,141,0,1,375.0
2825,3,5,9,14,3,21,29,113,78,0,1,0,0,9,2,9,0,0,48,53,0,1,1200.0
3087,1,3,39,24,3,47,32,0,0,0,0,5,0,9,0,0,0,0,51,97,1,1,3200.0
788,3,0,9,51,3,39,35,42,50,0,0,0,2,0,0,9,0,0,25,22,1,1,200.0
2715,1,3,39,37,3,28,32,0,0,0,1,5,0,24,0,9,0,0,63,110,1,1,800.0
3069,1,4,15,43,2,32,32,115,66,1,1,0,0,9,0,9,0,0,55,89,1,1,300.0
2826,3,5,18,8,3,11,17,4,36,0,0,0,0,0,0,9,0,0,22,22,0,1,8.0
1716,1,4,15,26,2,33,28,71,150,0,0,0,2,0,0,9,0,0,69,78,0,1,1300.0
2894,3,1,15,30,3,13,2,111,46,0,1,0,2,7,2,9,0,0,17,18,0,1,210.0
1890,1,3,15,56,3,27,31,60,144,0,1,5,2,9,0,9,0,0,53,82,1,1,320.0
63,2,6,15,43,3,15,14,92,129,0,1,5,2,23,0,9,0,0,22,19,0,1,900.0
2319,0,2,18,53,3,28,27,36,23,0,1,5,2,0,0,9,0,0,57,82,1,1,415.0
1493,3,1,6,33,3,13,13,1,129,0,0,29,2,7,2,9,0,0,37,40,0,1,180.0
1968,2,6,29,53,3,20,24,10,47,0,1,5,2,23,0,9,0,0,39,48,0,1,300.0
